competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,price_per_stem,available_units,grower_country,product_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Dvflora,60547,Carnation Asst Fancy 175pk,Carnations,Stem,Assorted,,1,0.52,0.52,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Carnation mixed,14a4089e-a8d1-4202-b2f1-ec167c51319a,0.9805467128753662,assorted carnation fancy,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,60797,Carnation Asst Fancy 175pk,Carnations,Stem,Assorted,,1,0.56,0.56,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Carnation mixed,14a4089e-a8d1-4202-b2f1-ec167c51319a,0.9805467128753662,assorted carnation fancy,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,62060,Carnation Asst Fancy 175pk,Carnations,Stem,Assorted,,1,0.62,0.62,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Carnation mixed,14a4089e-a8d1-4202-b2f1-ec167c51319a,0.9805467128753662,assorted carnation fancy,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,20684,Carnation Asst R/W/B Sel 175pk,Carnations,Stem,Assorted,,1,0.54,0.54,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Carnation mixed,14a4089e-a8d1-4202-b2f1-ec167c51319a,0.9719241857528687,assorted b carnation r select w,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,62257,Carnation Asst Select 150pk,Carnations,Stem,Assorted,,1,0.52,0.52,150,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Carnation mixed,14a4089e-a8d1-4202-b2f1-ec167c51319a,0.9627786874771118,assorted carnation select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,65224,Carnation Asst Select 150pk,Carnations,Stem,Assorted,,1,0.52,0.52,150,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Carnation mixed,14a4089e-a8d1-4202-b2f1-ec167c51319a,0.9627786874771118,assorted carnation select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,50594,Carnation Asst Select 175pk,Carnations,Stem,Assorted,,1,0.54,0.54,175,Miami,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Carnation mixed,14a4089e-a8d1-4202-b2f1-ec167c51319a,0.9627786874771118,assorted carnation select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,60795,Carnation Asst Select 175pk,Carnations,Stem,Assorted,,1,0.52,0.52,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Carnation mixed,14a4089e-a8d1-4202-b2f1-ec167c51319a,0.9627786874771118,assorted carnation select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,65424,Carnation Asst Select 175pk,Carnations,Stem,Assorted,,1,0.64,0.64,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Carnation mixed,14a4089e-a8d1-4202-b2f1-ec167c51319a,0.9627786874771118,assorted carnation select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,60520,Carnation Asst Spring Sel 200p,Carnations,Stem,Assorted,,1,0.65,0.65,200,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,assorted carnation select spring,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,50600,Carnation Hol. Pack Fcy 175,Carnations,Stem,Assorted,,1,0.52,0.52,175,Miami,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,carnation fancy hol pack,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,20691,Carnation Hol. Pack Fcy 175pk,Carnations,Stem,Assorted,,1,0.49,0.49,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,carnation fancy hol pack,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,50601,Carnation Hol. Pack Sel 175pk,Carnations,Stem,Assorted,,1,0.46,0.46,175,Miami,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,carnation hol pack select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,20780,Carnation Holiday Fancy 175pk,Carnations,Stem,Assorted,,1,0.49,0.49,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,carnation fancy holiday,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,27642,Carnation Holiday Select 175pk,Carnations,Stem,Assorted,,1,0.46,0.46,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,carnation holiday select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,60533,Carnation Nov Asst Fcy 175pk,Carnations,Stem,Assorted,,1,0.48,0.48,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Carnation Bicolor Assorted Carnation mixed,f0ee9dd0-71e6-45ad-ad22-6adc60bd98bd,0.9782711267471313,assorted carnation fancy nov,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,50602,Carnation Novelty Fancy 175pk,Carnations,Stem,Assorted,,1,0.46,0.46,175,Miami,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9183220863342285,carnation fancy novelty,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,65214,Carnation Novelty Fancy 175pk,Carnations,Stem,Assorted,,1,0.62,0.62,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9183220863342285,carnation fancy novelty,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,60531,Carnation Novelty Select 175pk,Carnations,Stem,Assorted,,1,0.64,0.64,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9234139919281006,carnation novelty select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,60524,Carnation Novelty Select p150~,Carnations,Stem,Assorted,,1,0.56,0.56,150,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9234139919281006,carnation novelty select,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,43327,Garden Rose Westmin' Abbey x12,Roses-Garden,Stem,Novelty,,12,2.99,2.99,12,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,abbey garden rose westmin,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14,2025-05-22
Dvflora,21353,Mini Carnation White,Carnations-Mini,Bu,White,,1,4.69,4.69,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.9499532580375671,carnation mini white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,21411,Mini Carnation White 15pk,Carnations-Mini,Bu,White,,1,5.39,5.39,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.9499532580375671,carnation mini white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,37109,Carnation Green,Carnations,Stem,Green,,1,0.48,0.48,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9479776620864868,carnation green,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,20755,Carnation Green Prado Mint,Carnations,Stem,Green,,1,0.64,0.64,200,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Amico Carnation peppermint,c60a883f-a5ab-4fee-834a-a26565cdf176,0.9252179265022278,carnation green mint prado,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,20771,Carnation Burgundy,Carnations,Stem,Burgundy,,1,0.44,0.44,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Giogia Carnation mixed,db731510-3b56-455b-b37a-45e375e75665,0.9393808841705322,burgundy carnation,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,56983,Rose Yel Lighthouse 50cm,Roses-Standard,Stem,Yellow,50,1,1.79,1.79,25,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Lighthouse Roses yellow,33501960-9286-4a47-8b67-8b001b5a4f10,0.9975971579551697,lighthouse rose yellow,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,21337,Mini Carnation Cherry Tessino,Carnations-Mini,Bu,Bicolor,,1,4.99,4.99,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Harmony (ems + 1 gypso Elena) Bouquets peppermint,fe31a50f-738a-4dbf-8edd-8d5cdfda7ed0,0.9225811958312988,carnation cherry mini tessino,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,21349,Mini Carnation Peppermint,Carnations-Mini,Bu,Bicolor,,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Amico Carnation peppermint,c60a883f-a5ab-4fee-834a-a26565cdf176,0.9540436863899231,carnation mini peppermint,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,54875,Carnation Mustard,Carnations,Stem,Yellow,,1,0.49,0.49,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mustard Carnation gold,37d05205-a20e-47ac-8336-20c780e14370,0.9069777727127075,carnation mustard,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,68374,Carnation Yellow,Carnations,Stem,Yellow,,1,0.59,0.59,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Bello Carnation yellow,2c5879db-32db-4aaa-8b87-96e773c550d9,0.9778392314910889,carnation yellow,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,52190,Carnation Yellow Diletta 75,Carnations,Stem,Yellow,75,1,0.58,0.58,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Citrine (ems + 1 gypso Elena) Bouquets yellow,bbeb2050-e888-4806-8c8a-56e7ff60e641,0.9368934035301208,carnation diletta yellow,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,39882,Garden Rose Wht Patience x12,Roses-Garden,Stem,White,,12,3.99,3.99,12,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Patience *Fragrance* Garden Roses white,e08c0269-1ff1-4e03-a77d-d1dcf72582ff,0.9009640216827393,garden patience rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9954506158828735,2025-05-14,2025-05-22
Dvflora,20763,Carnation White,Carnations,Stem,White,,1,0.46,0.46,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Carnation Bicolor Assorted Carnation mixed,f0ee9dd0-71e6-45ad-ad22-6adc60bd98bd,0.9366645216941833,carnation white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,28125,Carnation White Fancy 175pk,Carnations,Stem,White,,1,0.49,0.49,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9668271541595459,carnation fancy white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,20764,Carnation White Fancy 200pk,Carnations,Stem,White,,1,0.58,0.58,200,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9668271541595459,carnation fancy white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,20765,Carnation White Select 175pk,Carnations,Stem,White,,1,0.52,0.52,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9703050255775452,carnation select white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,20777,Carnation White Select 175pk,Carnations,Stem,White,,1,0.58,0.58,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9703050255775452,carnation select white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,50953,Carnation White Select 200pk,Carnations,Stem,White,,1,0.58,0.58,200,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9703050255775452,carnation select white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,68376,Carnation Wht Moon Light 75pk,Carnations,Stem,White,,1,0.56,0.56,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9475727081298828,carnation light moon white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,47053,Carnation Babylon 175pk,Carnations,Stem,Bicolor,,1,0.69,0.69,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9586788415908813,babylon carnation,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,50877,Carnation Bernard 50pk,Carnations,Stem,Bicolor,,1,0.66,0.66,50,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Giogia Carnation mixed,db731510-3b56-455b-b37a-45e375e75665,0.9467056393623352,bernard carnation,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,49676,Carnation Bicolor Jelly 50pk,Carnations,Stem,Bicolor,,1,0.52,0.52,50,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,bicolor carnation jelly,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,20732,Carnation Brt Rendez/Komachi,Carnations,Stem,Bicolor,,1,0.58,0.58,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,brt carnation komachi rendez,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,68378,Carnation Cover,Carnations,Stem,Bicolor,,1,0.46,0.46,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9070892333984375,carnation cover,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,50616,Carnation Creola,Carnations,Stem,Bicolor,,1,0.64,0.64,175,Miami,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Seasonal Assorted Carnation mixed,1ec1cb1b-f7b6-47fc-a956-d8a079067d9a,0.9515612125396729,carnation creola,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,26459,Carnation Minerva,Carnations,Stem,Bicolor,,1,0.39,0.39,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.9453041553497314,carnation minerva,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,59274,Carnation Peach Apple Tea 75pk,Carnations,Stem,Bicolor,,1,0.56,0.56,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Caramel Carnation peach,06498ffd-e8a2-4310-9c01-86e086fa88bc,0.912883996963501,apple carnation peach tea,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,20749,Carnation Peppermint,Carnations,Stem,Bicolor,,1,0.69,0.69,25,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Amico Carnation peppermint,c60a883f-a5ab-4fee-834a-a26565cdf176,0.9753948450088501,carnation peppermint,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,31759,Carnation Yukari Cherry 75pk,Carnations,Stem,Bicolor,,1,0.56,0.56,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Excl. Japanese Minami Feminini  Carnation mixed,1250a75c-f8d0-4d60-8810-86b3b1a0678e,0.904354453086853,carnation cherry yukari,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,20734,Carnation Cream,Carnations,Stem,Cream,,1,0.49,0.49,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Rodas Carnation cream,7bc4524d-03a3-4686-a110-837f67016bc2,0.9903251528739929,carnation cream,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,65781,Carnation Caramel,Carnations,Stem,Antique Beige/Pk,,1,0.49,0.49,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Specialty Assorted Carnation mixed,6a7ddd14-19f6-485c-90cc-813ea14f9487,0.9539209008216858,caramel carnation,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-14,2025-05-22
Dvflora,30694,Rose Crm Quicksand 50cm Cs50,Roses-Standard,Stem,Cream,50,1,1.59,1.59,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Quicksand Roses cream,12a5d6ab-de33-4820-898c-f4087830082f,0.943395733833313,cream quicksand rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,40919,Rose Crm Quicksand 60cm Cs50,Roses-Standard,Stem,Cream,60,1,1.69,1.69,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Quicksand Roses cream,12a5d6ab-de33-4820-898c-f4087830082f,0.943395733833313,cream quicksand rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,21350,Mini Carnation Purple,Carnations-Mini,Bu,Purple,,1,5.99,5.99,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Assorted Min. 4 Colors (ems + 1 Gypso Elena) Bouquets mixed,a8800f80-e5af-49e2-9979-3cc3709ecb39,0.956344723701477,carnation mini purple,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,21338,Mini Carnation Cream,Carnations-Mini,Bu,Cream,,1,5.99,5.99,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Rodas Carnation cream,7bc4524d-03a3-4686-a110-837f67016bc2,0.9774799346923828,carnation cream mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,21328,Mini Carnation Asst 15pk,Carnations-Mini,Bu,Assorted,,1,3.89,3.89,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.9588780403137207,assorted carnation mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,60646,Mini Carnation Asst 15pk,Carnations-Mini,Bu,Assorted,,1,5.09,5.09,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.9588780403137207,assorted carnation mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,60803,Mini Carnation Asst 15pk,Carnations-Mini,Bu,Assorted,,1,5.29,5.29,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.9588780403137207,assorted carnation mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,65310,Mini Carnation Asst 15pk,Carnations-Mini,Bu,Assorted,,1,5.29,5.29,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.9588780403137207,assorted carnation mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,60805,Mini Carnation Asst 8pk,Carnations-Mini,Bu,Assorted,,1,5.39,5.39,8,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.9588780403137207,assorted carnation mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,21430,Mini Carnation Holiday Pack 15,Carnations-Mini,Bu,Assorted,,1,5.69,5.69,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,carnation holiday mini pack,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,27273,Mini Carnation Nov Asst 15pk,Carnations-Mini,Bu,Assorted,,1,5.09,5.09,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.9609771966934204,assorted carnation mini nov,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,60645,Mini Carnation Nov Asst 15pk,Carnations-Mini,Bu,Assorted,,1,4.49,4.49,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.9609771966934204,assorted carnation mini nov,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,65313,Mini Carnation Novelty 15pk,Carnations-Mini,Bu,Assorted,,1,5.09,5.09,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Carnation green - light,aac3938f-2de1-4f73-945b-ad9dca027473,0.9190743565559387,carnation mini novelty,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,21351,Mini Carnation Red,Carnations-Mini,Bu,Red,,1,4.69,4.69,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.952102541923523,carnation mini red,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,59271,Mini Carnation Red 8pk,Carnations-Mini,Bu,Red,,1,4.49,4.49,8,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Exotic (ems + 1 gypso Elena) Bouquets peppermint,c5ccde44-4661-493b-a23d-4857215908a2,0.952102541923523,carnation mini red,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
Dvflora,21343,Mini Carnation Pink-Hot,Carnations-Mini,Bu,Pink Hot,,1,5.99,5.99,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mini Carnation Assorted Min. 4 Colors (ems + 1 Gypso Elena) Bouquets mixed,a8800f80-e5af-49e2-9979-3cc3709ecb39,0.9579902291297913,carnation hot mini pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9391366839408875,2025-05-14,2025-05-22
