competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,stem_price,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
PetalJet,10035664290101,Anemone Assorted Box #604 -,Anemone,assorted,50,80,147.2,1.84,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9372344017028809,604 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035664290101,Anemone Assorted Box #604 -,Anemone,assorted,50,100,170.0,1.7,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9372344017028809,604 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035664290101,Anemone Assorted Box #604 -,Anemone,assorted,50,120,193.2,1.61,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9372344017028809,604 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035664290101,Anemone Assorted Box #604 -,Anemone,assorted,50,200,308.0,1.54,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9372344017028809,604 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,35,80,151.2,1.89,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,35,100,175.0,1.75,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,35,120,200.4,1.67,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,35,200,318.0,1.59,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,40,80,157.6,1.97,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,40,100,184.0,1.84,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,40,120,210.0,1.75,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,40,200,334.0,1.67,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,45,80,164.0,2.05,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,45,100,192.0,1.92,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,45,120,220.8,1.84,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,10035683426613,Anemone Assorted Box #607 -,Anemone,assorted,45,200,350.0,1.75,White Full Star Anemone,1c06c838-bb58-4f31-bd0e-abe1c6f05ebb,0.9301408529281616,607 anemone assorted box,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0,2025-05-26,2025-06-04
PetalJet,4765468229731,Anna Rose,Premium Roses,Light Pink,40,48,72.48,1.51,,,,anna rose,,,,2025-05-26,2025-06-04
PetalJet,4765468229731,Anna Rose,Premium Roses,Light Pink,40,72,103.68,1.44,,,,anna rose,,,,2025-05-26,2025-06-04
PetalJet,4765468229731,Anna Rose,Premium Roses,Light Pink,40,144,200.16,1.39,,,,anna rose,,,,2025-05-26,2025-06-04
PetalJet,4765468229731,Anna Rose,Premium Roses,Light Pink,50,48,80.64,1.68,,,,anna rose,,,,2025-05-26,2025-06-04
PetalJet,4765468229731,Anna Rose,Premium Roses,Light Pink,50,72,115.2,1.6,,,,anna rose,,,,2025-05-26,2025-06-04
PetalJet,4765468229731,Anna Rose,Premium Roses,Light Pink,50,144,224.64,1.56,,,,anna rose,,,,2025-05-26,2025-06-04
PetalJet,4765468229731,Anna Rose,Premium Roses,Light Pink,60,72,119.52,1.66,,,,anna rose,,,,2025-05-26,2025-06-04
PetalJet,4765468229731,Anna Rose,Premium Roses,Light Pink,60,144,233.28,1.62,,,,anna rose,,,,2025-05-26,2025-06-04
PetalJet,4375824105571,Apricot Double Stock -,Stock,Apricot,60,80,88.0,1.1,Apricot Stock,6a6f571d-70f4-42ad-9b98-3d5b104d8d06,0.9842840433120728,apricot double stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
PetalJet,4375824105571,Apricot Double Stock -,Stock,Apricot,60,140,133.0,0.95,Apricot Stock,6a6f571d-70f4-42ad-9b98-3d5b104d8d06,0.9842840433120728,apricot double stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
PetalJet,4375824105571,Apricot Double Stock -,Stock,Apricot,70,120,129.6,1.08,Apricot Stock,6a6f571d-70f4-42ad-9b98-3d5b104d8d06,0.9842840433120728,apricot double stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
PetalJet,8146472665397,Apricot Spray Stock -,Stock,Apricot,60,70,126.7,1.81,Apricot Spray Roses,cb9d15d7-7489-469d-ae9c-fa57197f8266,0.9915484189987183,apricot spray stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-26,2025-06-04
PetalJet,1827072016445,Ard White Solomio -,solomio,Filler Flower,50,120,104.4,0.87,White Solomio Tino Dianthus,96595e47-d3bd-4348-9f36-ee5a80571650,0.9687340259552002,ard solomio white,,,,2025-05-26,2025-06-04
PetalJet,1827072016445,Ard White Solomio -,solomio,Filler Flower,50,180,147.6,0.82,White Solomio Tino Dianthus,96595e47-d3bd-4348-9f36-ee5a80571650,0.9687340259552002,ard solomio white,,,,2025-05-26,2025-06-04
PetalJet,1842284036157,Areca Palm -,Greens,Cut Greens,60,200,112.0,0.56,,,,areca palm,,,,2025-05-26,2025-06-04
PetalJet,6729504915555,Artemis Butterfly Ranunculus 40- -,Ranunculus,Yellow,40,100,248.0,2.48,,,,40 artemis butterfly ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,4396080562275,Artica Rose,Premium Roses,artica,40,48,82.56,1.72,White Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9583211541175842,artica rose,,,,2025-05-26,2025-06-04
PetalJet,4396080562275,Artica Rose,Premium Roses,artica,40,72,117.36,1.63,White Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9583211541175842,artica rose,,,,2025-05-26,2025-06-04
PetalJet,4396080562275,Artica Rose,Premium Roses,artica,40,144,227.52,1.58,White Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9583211541175842,artica rose,,,,2025-05-26,2025-06-04
PetalJet,4396080562275,Artica Rose,Premium Roses,artica,40,288,437.76,1.52,White Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9583211541175842,artica rose,,,,2025-05-26,2025-06-04
PetalJet,4396080562275,Artica Rose,Premium Roses,artica,50,48,89.76,1.87,White Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9583211541175842,artica rose,,,,2025-05-26,2025-06-04
PetalJet,4396080562275,Artica Rose,Premium Roses,artica,50,72,128.16,1.78,White Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9583211541175842,artica rose,,,,2025-05-26,2025-06-04
PetalJet,4396080562275,Artica Rose,Premium Roses,artica,50,144,249.12,1.73,White Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9583211541175842,artica rose,,,,2025-05-26,2025-06-04
PetalJet,4396080562275,Artica Rose,Premium Roses,artica,50,288,480.96,1.67,White Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9583211541175842,artica rose,,,,2025-05-26,2025-06-04
PetalJet,4396080562275,Artica Rose,Premium Roses,artica,60,72,144.0,2.0,White Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9583211541175842,artica rose,,,,2025-05-26,2025-06-04
PetalJet,4396080562275,Artica Rose,Premium Roses,artica,60,144,279.36,1.94,White Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9583211541175842,artica rose,,,,2025-05-26,2025-06-04
PetalJet,4396080562275,Artica Rose,Premium Roses,artica,60,288,544.32,1.89,White Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9583211541175842,artica rose,,,,2025-05-26,2025-06-04
PetalJet,9012421820725,Asiatic Lily 3-5 Bloom Assorted Box #083 -,Lilies,assorted,70,50,101.0,2.02,,,,083 3 5 asiatic assorted bloom box lily,,,,2025-05-26,2025-06-04
PetalJet,9012424704309,Asiatic Lily 3-5 Bloom Assorted Box #084 -,Lilies,assorted,70,50,101.0,2.02,,,,084 3 5 asiatic assorted bloom box lily,,,,2025-05-26,2025-06-04
PetalJet,8490188734773,Aspidistra Leaf -,Greens,Cut Greens,60,225,114.75,0.51,Green Aspidistra,4bc3006d-c2c3-4f27-9725-9d5033c6568a,0.9968128204345703,aspidistra leaf,,,,2025-05-26,2025-06-04
PetalJet,6654367596643,Aster Obelix Select Mixed Box #306 Select -,Aster,assorted,70,120,111.6,0.93,,,,306 aster box mixed obelix select select,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.0,2025-05-26,2025-06-04
PetalJet,4554242293859,Astrantia Assorted Box #283 -,Astrantia,assorted,60,80,88.0,1.1,,,,283 assorted astrantia box,Astrantia,dec31f8d-05ae-40dd-8d32-369bd1f36169,1.0,2025-05-26,2025-06-04
PetalJet,4554242293859,Astrantia Assorted Box #283 -,Astrantia,assorted,60,120,124.8,1.04,,,,283 assorted astrantia box,Astrantia,dec31f8d-05ae-40dd-8d32-369bd1f36169,1.0,2025-05-26,2025-06-04
PetalJet,4554242293859,Astrantia Assorted Box #283 -,Astrantia,assorted,70,120,132.0,1.1,,,,283 assorted astrantia box,Astrantia,dec31f8d-05ae-40dd-8d32-369bd1f36169,1.0,2025-05-26,2025-06-04
PetalJet,6635822776419,Astroid Cremon Chrysanthemum -,Chrysanthemums,Fall,45,70,93.1,1.33,,,,astroid chrysanthemum cremon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9791447520256042,2025-05-26,2025-06-04
PetalJet,6635822776419,Astroid Cremon Chrysanthemum -,Chrysanthemums,Fall,65,100,133.0,1.33,,,,astroid chrysanthemum cremon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9791447520256042,2025-05-26,2025-06-04
PetalJet,8381223108917,Atomic Rose,Premium Roses,Bicolor,40,60,80.4,1.34,,,,atomic rose,,,,2025-05-26,2025-06-04
PetalJet,8381223108917,Atomic Rose,Premium Roses,Bicolor,40,84,108.36,1.29,,,,atomic rose,,,,2025-05-26,2025-06-04
PetalJet,8381223108917,Atomic Rose,Premium Roses,Bicolor,40,168,215.04,1.28,,,,atomic rose,,,,2025-05-26,2025-06-04
PetalJet,8381223108917,Atomic Rose,Premium Roses,Bicolor,40,336,420.0,1.25,,,,atomic rose,,,,2025-05-26,2025-06-04
PetalJet,8381223108917,Atomic Rose,Premium Roses,Bicolor,50,60,90.6,1.51,,,,atomic rose,,,,2025-05-26,2025-06-04
PetalJet,8381223108917,Atomic Rose,Premium Roses,Bicolor,50,84,124.32,1.48,,,,atomic rose,,,,2025-05-26,2025-06-04
PetalJet,8381223108917,Atomic Rose,Premium Roses,Bicolor,50,168,245.28,1.46,,,,atomic rose,,,,2025-05-26,2025-06-04
PetalJet,8381223108917,Atomic Rose,Premium Roses,Bicolor,50,336,470.4,1.4,,,,atomic rose,,,,2025-05-26,2025-06-04
PetalJet,8381223108917,Atomic Rose,Premium Roses,Bicolor,60,84,137.76,1.64,,,,atomic rose,,,,2025-05-26,2025-06-04
PetalJet,8381223108917,Atomic Rose,Premium Roses,Bicolor,60,168,268.8,1.6,,,,atomic rose,,,,2025-05-26,2025-06-04
PetalJet,8381223108917,Atomic Rose,Premium Roses,Bicolor,60,336,524.16,1.56,,,,atomic rose,,,,2025-05-26,2025-06-04
PetalJet,4419596320867,Aubade Rose,Premium Roses,Bicolor,40,48,71.04,1.48,,,,aubade rose,,,,2025-05-26,2025-06-04
PetalJet,4419596320867,Aubade Rose,Premium Roses,Bicolor,40,72,100.08,1.39,,,,aubade rose,,,,2025-05-26,2025-06-04
PetalJet,4419596320867,Aubade Rose,Premium Roses,Bicolor,40,144,195.84,1.36,,,,aubade rose,,,,2025-05-26,2025-06-04
PetalJet,4419596320867,Aubade Rose,Premium Roses,Bicolor,40,288,380.16,1.32,,,,aubade rose,,,,2025-05-26,2025-06-04
PetalJet,4419596320867,Aubade Rose,Premium Roses,Bicolor,50,48,79.2,1.65,,,,aubade rose,,,,2025-05-26,2025-06-04
PetalJet,4419596320867,Aubade Rose,Premium Roses,Bicolor,50,72,113.04,1.57,,,,aubade rose,,,,2025-05-26,2025-06-04
PetalJet,4419596320867,Aubade Rose,Premium Roses,Bicolor,50,144,218.88,1.52,,,,aubade rose,,,,2025-05-26,2025-06-04
PetalJet,4419596320867,Aubade Rose,Premium Roses,Bicolor,50,288,429.12,1.49,,,,aubade rose,,,,2025-05-26,2025-06-04
PetalJet,8280653070645,Avalanche Rose,Premium Roses,Wedding,50,48,89.76,1.87,,,,avalanche rose,,,,2025-05-26,2025-06-04
PetalJet,8280653070645,Avalanche Rose,Premium Roses,Wedding,50,72,128.16,1.78,,,,avalanche rose,,,,2025-05-26,2025-06-04
PetalJet,8280653070645,Avalanche Rose,Premium Roses,Wedding,50,144,249.12,1.73,,,,avalanche rose,,,,2025-05-26,2025-06-04
PetalJet,8280653070645,Avalanche Rose,Premium Roses,Wedding,50,288,480.96,1.67,,,,avalanche rose,,,,2025-05-26,2025-06-04
PetalJet,8280653070645,Avalanche Rose,Premium Roses,Wedding,60,72,144.0,2.0,,,,avalanche rose,,,,2025-05-26,2025-06-04
PetalJet,8280653070645,Avalanche Rose,Premium Roses,Wedding,60,144,279.36,1.94,,,,avalanche rose,,,,2025-05-26,2025-06-04
PetalJet,8280653070645,Avalanche Rose,Premium Roses,Wedding,60,288,544.32,1.89,,,,avalanche rose,,,,2025-05-26,2025-06-04
PetalJet,8280653070645,Avalanche Rose,Premium Roses,Wedding,70,72,154.8,2.15,,,,avalanche rose,,,,2025-05-26,2025-06-04
PetalJet,8280653070645,Avalanche Rose,Premium Roses,Wedding,70,144,300.96,2.09,,,,avalanche rose,,,,2025-05-26,2025-06-04
PetalJet,8280653070645,Avalanche Rose,Premium Roses,Wedding,70,288,587.52,2.04,,,,avalanche rose,,,,2025-05-26,2025-06-04
PetalJet,8062173544757,Babylon Carnation -,Carantions,Bicolor,60,200,102.0,0.51,Pink Babylon Carnation,374bb645-82f2-4a33-9869-3e0c11aa6129,0.9875853657722473,babylon carnation,,,,2025-05-26,2025-06-04
PetalJet,8062173544757,Babylon Carnation -,Carantions,Bicolor,60,350,161.0,0.46,Pink Babylon Carnation,374bb645-82f2-4a33-9869-3e0c11aa6129,0.9875853657722473,babylon carnation,,,,2025-05-26,2025-06-04
PetalJet,8062173544757,Babylon Carnation -,Carantions,Bicolor,70,300,153.0,0.51,Pink Babylon Carnation,374bb645-82f2-4a33-9869-3e0c11aa6129,0.9875853657722473,babylon carnation,,,,2025-05-26,2025-06-04
PetalJet,4515345465443,Balance Jumbo Gerber Daisy 40- -,Jumbo Gerber Daisies,Gerbera,40,60,82.2,1.37,,,,40 balance daisy gerber jumbo,,,,2025-05-26,2025-06-04
PetalJet,4515345465443,Balance Jumbo Gerber Daisy 50- -,Jumbo Gerber Daisies,Gerbera,50,40,73.6,1.84,,,,50 balance daisy gerber jumbo,,,,2025-05-26,2025-06-04
PetalJet,1826970271805,Balboa Purple Lisianthus -,Lisianthus,Purple,50,100,138.0,1.38,Purple Balboa Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9885203838348389,balboa lisianthus purple,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9940077066421509,2025-05-26,2025-06-04
PetalJet,1826970271805,Balboa Purple Lisianthus -,Lisianthus,Purple,50,160,206.4,1.29,Purple Balboa Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9885203838348389,balboa lisianthus purple,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9940077066421509,2025-05-26,2025-06-04
PetalJet,1826970271805,Balboa Purple Lisianthus -,Lisianthus,Purple,50,180,225.0,1.25,Purple Balboa Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9885203838348389,balboa lisianthus purple,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9940077066421509,2025-05-26,2025-06-04
PetalJet,1826970271805,Balboa Purple Lisianthus -,Lisianthus,Purple,60,80,126.4,1.58,Purple Balboa Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9885203838348389,balboa lisianthus purple,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9940077066421509,2025-05-26,2025-06-04
PetalJet,1826970271805,Balboa Purple Lisianthus -,Lisianthus,Purple,60,120,177.6,1.48,Purple Balboa Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9885203838348389,balboa lisianthus purple,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9940077066421509,2025-05-26,2025-06-04
PetalJet,1826970271805,Balboa Purple Lisianthus -,Lisianthus,Purple,60,150,220.5,1.47,Purple Balboa Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9885203838348389,balboa lisianthus purple,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9940077066421509,2025-05-26,2025-06-04
PetalJet,1826970271805,Balboa Purple Lisianthus -,Lisianthus,Purple,70,120,201.6,1.68,Purple Balboa Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9885203838348389,balboa lisianthus purple,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9940077066421509,2025-05-26,2025-06-04
PetalJet,8028432859445,Bali Spray Rose,Spray Roses,Peach,40,60,105.6,1.76,Peach Bali Spray Roses,51b9ef8f-7ef2-4238-ad2a-5672e3041940,0.9745960235595703,bali rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8028432859445,Bali Spray Rose,Spray Roses,Peach,40,70,116.2,1.66,Peach Bali Spray Roses,51b9ef8f-7ef2-4238-ad2a-5672e3041940,0.9745960235595703,bali rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8028432859445,Bali Spray Rose,Spray Roses,Peach,40,110,169.4,1.54,Peach Bali Spray Roses,51b9ef8f-7ef2-4238-ad2a-5672e3041940,0.9745960235595703,bali rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8028432859445,Bali Spray Rose,Spray Roses,Peach,50,60,115.8,1.93,Peach Bali Spray Roses,51b9ef8f-7ef2-4238-ad2a-5672e3041940,0.9745960235595703,bali rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8028432859445,Bali Spray Rose,Spray Roses,Peach,50,100,179.0,1.79,Peach Bali Spray Roses,51b9ef8f-7ef2-4238-ad2a-5672e3041940,0.9745960235595703,bali rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8028432859445,Bali Spray Rose,Spray Roses,Peach,60,60,127.2,2.12,Peach Bali Spray Roses,51b9ef8f-7ef2-4238-ad2a-5672e3041940,0.9745960235595703,bali rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8028432859445,Bali Spray Rose,Spray Roses,Peach,60,100,195.0,1.95,Peach Bali Spray Roses,51b9ef8f-7ef2-4238-ad2a-5672e3041940,0.9745960235595703,bali rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,6635823857763,Baltazar Spider Chrysanthemum -,Chrysanthemums,Bicolor,45,70,93.1,1.33,,,,baltazar chrysanthemum spider,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9791447520256042,2025-05-26,2025-06-04
PetalJet,6635823857763,Baltazar Spider Chrysanthemum -,Chrysanthemums,Bicolor,45,100,130.0,1.3,,,,baltazar chrysanthemum spider,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9791447520256042,2025-05-26,2025-06-04
PetalJet,6635823857763,Baltazar Spider Chrysanthemum -,Chrysanthemums,Bicolor,65,100,133.0,1.33,,,,baltazar chrysanthemum spider,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9791447520256042,2025-05-26,2025-06-04
PetalJet,8271390572853,Barista Rose,Premium Roses,Fall,40,60,119.4,1.99,Pink Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9677697420120239,barista rose,,,,2025-05-26,2025-06-04
PetalJet,8271390572853,Barista Rose,Premium Roses,Fall,40,84,162.96,1.94,Pink Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9677697420120239,barista rose,,,,2025-05-26,2025-06-04
PetalJet,8271390572853,Barista Rose,Premium Roses,Fall,40,168,317.52,1.89,Pink Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9677697420120239,barista rose,,,,2025-05-26,2025-06-04
PetalJet,8271390572853,Barista Rose,Premium Roses,Fall,50,60,129.6,2.16,Pink Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9677697420120239,barista rose,,,,2025-05-26,2025-06-04
PetalJet,8271390572853,Barista Rose,Premium Roses,Fall,50,84,176.4,2.1,Pink Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9677697420120239,barista rose,,,,2025-05-26,2025-06-04
PetalJet,8271390572853,Barista Rose,Premium Roses,Fall,50,168,342.72,2.04,Pink Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9677697420120239,barista rose,,,,2025-05-26,2025-06-04
PetalJet,8381251780917,Be Sweet Rose,Premium Roses,Coral,50,144,213.12,1.48,Pink Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9217051267623901,be rose sweet,,,,2025-05-26,2025-06-04
PetalJet,8381251780917,Be Sweet Rose,Premium Roses,Coral,60,72,119.52,1.66,Pink Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9217051267623901,be rose sweet,,,,2025-05-26,2025-06-04
PetalJet,8381251780917,Be Sweet Rose,Premium Roses,Coral,60,144,233.28,1.62,Pink Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9217051267623901,be rose sweet,,,,2025-05-26,2025-06-04
PetalJet,8381251780917,Be Sweet Rose,Premium Roses,Coral,60,288,457.92,1.59,Pink Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9217051267623901,be rose sweet,,,,2025-05-26,2025-06-04
PetalJet,8381251780917,Be Sweet Rose,Premium Roses,Coral,70,72,126.72,1.76,Pink Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9217051267623901,be rose sweet,,,,2025-05-26,2025-06-04
PetalJet,8381251780917,Be Sweet Rose,Premium Roses,Coral,70,144,243.36,1.69,Pink Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9217051267623901,be rose sweet,,,,2025-05-26,2025-06-04
PetalJet,8381251780917,Be Sweet Rose,Premium Roses,Coral,70,288,478.08,1.66,Pink Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9217051267623901,be rose sweet,,,,2025-05-26,2025-06-04
PetalJet,8917314273589,Beautiful Blooms Mixed Box #506,Flowers Mixed Boxes,assorted,84,84,123.48,1.47,,,,506 beautiful bloom box mixed,,,,2025-05-26,2025-06-04
PetalJet,8500445053237,Beautiful Blooms Mixed Box #507,Flowers Mixed Boxes,assorted,94,94,121.26,1.29,,,,507 beautiful bloom box mixed,,,,2025-05-26,2025-06-04
PetalJet,8500498366773,Beautiful Blooms Mixed Box #508,Flowers Mixed Boxes,assorted,102,102,134.64,1.32,,,,508 beautiful bloom box mixed,,,,2025-05-26,2025-06-04
PetalJet,8500535099701,Beautiful Blooms Mixed Box #509,Flowers Mixed Boxes,assorted,84,84,125.16,1.49,,,,509 beautiful bloom box mixed,,,,2025-05-26,2025-06-04
PetalJet,8917295464757,Beautiful Blooms Mixed Box #510,Flowers Mixed Boxes,assorted,74,74,96.2,1.3,,,,510 beautiful bloom box mixed,,,,2025-05-26,2025-06-04
PetalJet,8934217974069,Beautiful Blooms Mixed Box #511,Flowers Mixed Boxes,assorted,94,94,117.5,1.25,,,,511 beautiful bloom box mixed,,,,2025-05-26,2025-06-04
PetalJet,8954925973813,Beautiful Blooms Mixed Box #512,Flowers Mixed Boxes,xmas,82,82,106.6,1.3,,,,512 beautiful bloom box mixed,,,,2025-05-26,2025-06-04
PetalJet,6549534474339,Bells of Ireland (Molucella) -,Greens,Cut Greens,60,80,84.0,1.05,,,,bell ireland molucella of,,,,2025-05-26,2025-06-04
PetalJet,6549534474339,Bells of Ireland (Molucella) -,Greens,Cut Greens,70,100,110.0,1.1,,,,bell ireland molucella of,,,,2025-05-26,2025-06-04
